playlist_idx,era_diversity,length_diversity,artist_diversity,popularity_diversity,sentiment_diversity,genre_diversity,cluster,cluster_name
5143,1.8087690934883969,1.462261568297165,7.009619600488635,739.0696884245561,0.083854636338311,0.45142839173817273,3,Universal Explorer
5145,0.190349134627255,1.2736707424879385,5.274228994367636,640.4690713410411,0.07928930205153477,0.3489002580270877,1,Trend-Saavy Seekers
5147,0.0,1.3238070621288345,5.156757620620909,597.5114792899409,0.0392952621431472,0.34360903943311316,2,Focused Mood Crafters
5148,0.0,1.5676856845651677,1.2255057145748283,203.66294642857142,0.04439885022763625,0.3321396771430834,2,Focused Mood Crafters
5150,0.999525689293649,0.8460743365652332,5.3432440429155275,735.2072466944262,0.057981469916593344,0.3057191325244519,1,Trend-Saavy Seekers
5151,0.1485494904303482,1.0063168409047336,5.256716511252106,785.4984155726574,0.05429448637076113,0.46732712728897724,1,Trend-Saavy Seekers
5152,1.6799880860606504,1.403716020294062,5.7020600023135515,459.09023444088376,0.05943851655070954,0.2188806751662703,3,Universal Explorer
5153,1.3778903318832145,1.3512332756451952,5.011365041826379,536.5034013605443,0.08918166071230241,0.4642080411634352,3,Universal Explorer
5154,0.0,1.3250112108241772,1.9182958340544896,499.0763888888889,0.07613167187110352,0.423828696561021,0,Consistent Loyalists
5155,1.895974969145683,1.5634816047791285,5.911744308719614,594.0094123048668,0.08571275621083033,0.4562438541214559,3,Universal Explorer
5156,0.0,1.3353605979479541,3.6427213353647194,833.7030321046373,0.03694663634557694,0.33079442994109853,2,Focused Mood Crafters
5157,1.5883230005551825,1.2720709715471479,5.964979287124127,489.3528425544887,0.0743848333087169,0.3934637055400145,3,Universal Explorer
5159,0.0,1.4657634065557592,5.896014943560557,384.9373914930555,0.054467580147333605,0.28440761483710003,2,Focused Mood Crafters
5160,1.8515723833474937,1.370862465083061,5.749338721884713,952.3085486242386,0.08183164537208772,0.43917528909083026,3,Universal Explorer
5162,1.1401156785146092,1.1687997226410385,4.623516641218015,437.7514792899408,0.07732911007558342,0.4411303524205534,3,Universal Explorer
5163,0.0,0.8030717273241024,3.6835423624332306,729.2222222222222,0.03245401911639082,0.14704750571134592,2,Focused Mood Crafters
5164,1.3329187608024513,1.37479762862974,3.892724905113432,513.9630102040817,0.13229633616314346,0.42375409293839233,3,Universal Explorer
5165,0.8720966954420528,1.4315602842833155,5.24259914381194,734.1435739585089,0.06442988628161611,0.44086772862335194,1,Trend-Saavy Seekers
5166,0.6609623351442084,1.2534491215008807,4.549524833830809,338.81816326530605,0.05647662436219321,0.4347092933111603,0,Consistent Loyalists
5167,0.6833855422769719,1.2544861084161298,6.665075937239386,542.9531147271532,0.07261820527281021,0.4054391576388121,1,Trend-Saavy Seekers
5169,1.0080126610636029,1.2882071760887661,5.429335038663845,691.2799943506816,0.05872252828673506,0.30633125937614636,1,Trend-Saavy Seekers
5170,0.8099823880022453,1.3509217378732523,5.8450703906176145,560.6917124750534,0.08559411182919814,0.35148307234088727,3,Universal Explorer
5171,0.0,0.9434210438421161,4.016506789246974,307.98407202216066,0.05076818629081994,0.39841175927064615,0,Consistent Loyalists
5172,0.15374218032876188,1.5833407734230172,4.898805775581954,461.555061728395,0.08295041089848008,0.3245098443974752,2,Focused Mood Crafters
5173,0.8734543779411555,1.4967101206529754,6.545498996076441,584.3011599170919,0.0836542476369341,0.4145749189357923,3,Universal Explorer
5174,0.0,1.5026462093988147,6.167102130369083,577.2053551020408,0.04764118323436774,0.297622829952065,2,Focused Mood Crafters
5175,0.0,1.2638091738835462,3.378783493486176,726.0255102040818,0.027707121581015754,0.2974374702248923,2,Focused Mood Crafters
5176,0.6355097379726914,1.2974084380411406,4.880894194040379,670.6138525564805,0.06278353329301327,0.36290280712933515,1,Trend-Saavy Seekers
5177,0.2781541840944427,1.202392365164595,5.5726330472780585,571.1724608974797,0.06121319562910866,0.387473805302179,1,Trend-Saavy Seekers
5179,0.0,1.458618550884106,4.521640636343319,521.4285714285714,0.0403819984400073,0.44604931528421937,2,Focused Mood Crafters
5180,1.535513444421642,1.439677475591044,6.633992739387391,886.7820609725371,0.08187692626200238,0.3789365268604688,3,Universal Explorer
5181,1.6860111182201052,1.5542254312422994,5.439278495987383,951.2191358024692,0.09733386716403081,0.40883440761355605,3,Universal Explorer
5182,0.3398550782221443,1.4186426844959728,5.058307425238119,476.439889196676,0.07673163580494571,0.4210004604656078,1,Trend-Saavy Seekers
5183,0.0,1.088962227306961,4.9285123220271965,854.5224913494809,0.0753167915718441,0.4226287955061913,1,Trend-Saavy Seekers
5184,1.1649029126802044,1.2254753680244674,5.083822841222835,922.4747107438018,0.06403095265305746,0.37375903464942406,1,Trend-Saavy Seekers
5186,0.0,1.466041875026789,4.806349834432824,638.4048313202832,0.055671397950097755,0.36982887224957744,2,Focused Mood Crafters
5188,0.0,1.274785294596539,5.418533782027307,523.8182900218211,0.049135492616878454,0.42297787158689726,1,Trend-Saavy Seekers
5189,1.2332525240632943,1.1818189193726578,5.014997302659251,695.0497959183673,0.07891077746545193,0.458544313565052,3,Universal Explorer
5190,0.0,0.9912642605354287,3.3927474104487847,419.4437869822485,0.06490214388826168,0.3913116380260272,0,Consistent Loyalists
5191,0.0,1.168645033308507,4.663909765557392,406.4990234375,0.05049122725996482,0.3059430331813347,2,Focused Mood Crafters
5192,0.34781691357106326,1.237978259087945,5.349648912578752,673.1001890359167,0.05976308493645867,0.33057832403189824,1,Trend-Saavy Seekers
5193,0.046999447831427066,1.4808889876490166,4.936934525151782,411.67770724826386,0.04491633457555782,0.32643670673750413,2,Focused Mood Crafters
5194,0.20062232431271465,0.4488644887230294,3.9414280318460246,613.2099609375,0.054991811635634796,0.29188224075347424,0,Consistent Loyalists
5195,1.9621764556190433,1.5129320846603211,5.302628805870277,753.3491709183672,0.08553259743381754,0.42314863860142005,3,Universal Explorer
5196,0.11058084476988708,0.5865081325604227,4.914309348444204,430.61418685121106,0.06921498010633843,0.39486576901244763,0,Consistent Loyalists
5197,0.1936428046838986,1.4607059257838841,4.789240309537851,761.618177767877,0.04290512635006409,0.29890409623216396,2,Focused Mood Crafters
5198,0.27950554563667995,1.0331515354488638,5.542748326446116,744.3579604578565,0.062544519749726,0.46002832911383246,1,Trend-Saavy Seekers
5199,0.5339978357541166,1.4679006675097321,4.900815129331846,482.3363888888889,0.053162783791695256,0.350912371008379,2,Focused Mood Crafters
5200,0.0,1.4464728885767095,5.0582605428996805,452.7812225040112,0.04567427135274046,0.34419707702429264,2,Focused Mood Crafters
5201,0.0,1.2011104080167336,6.107632778058102,383.83636704822675,0.07181360467123034,0.31216733593593804,2,Focused Mood Crafters
5202,0.0,1.485532740859636,4.744907487627387,515.3326720888713,0.04020121324660035,0.3867784948115417,2,Focused Mood Crafters
5203,1.4894966389550353,1.5299257780509317,5.227268043480739,540.1282254413762,0.09961485313293304,0.33482604310755537,3,Universal Explorer
5204,0.4223847842795291,1.2879405755588278,5.432077859746108,495.4172753834915,0.07908564636232948,0.3342402229780256,1,Trend-Saavy Seekers
5205,1.4476446814534634,1.4200092209328683,6.31396836625828,559.6413043478261,0.0832952575308509,0.4568160322925485,3,Universal Explorer
5206,0.05562236581831018,1.3844581222748211,5.598868023076107,553.8950058825916,0.05004869102401272,0.35357180861962006,2,Focused Mood Crafters
5207,0.2536061275885214,1.4894072162288312,6.632876956106481,387.6977685281535,0.06608926133136282,0.25939013523159554,2,Focused Mood Crafters
5208,0.0,1.443420721750377,4.204570364755855,460.97885428681275,0.0405862593968862,0.4294127051513143,2,Focused Mood Crafters
5209,1.6920388426393829,1.1433545374825123,4.925146108582448,452.7111815301042,0.08063292233801958,0.3378330290083148,3,Universal Explorer
5210,0.4246321376423167,1.2405193035617867,5.964248507482372,571.0691015339664,0.09005376087633236,0.36874641241628053,1,Trend-Saavy Seekers
5211,0.6986059218382269,1.2205697445504233,5.770799391010744,564.4135776759683,0.055709245615170835,0.4350552245899702,1,Trend-Saavy Seekers
5212,1.311972975920858,1.511900725339344,5.276386490782609,480.2610706440052,0.09267252938233018,0.35861013107211726,3,Universal Explorer
5213,1.0077968911517654,1.2057922353082675,6.129208219313293,497.22961205954863,0.05622469028228181,0.39002933919773536,1,Trend-Saavy Seekers
5214,0.32026200878705646,1.2947379733810624,6.031031188061336,766.6841913720222,0.07077898597850724,0.4244866266405542,1,Trend-Saavy Seekers
5215,1.4406868819964158,0.9821914812600293,4.680026822081817,291.4332675871138,0.0862560841895684,0.23254166485645614,0,Consistent Loyalists
5217,0.6381588915565577,1.4904567135774984,5.915652656987493,399.1029198044656,0.07993314096563177,0.36224749677699597,3,Universal Explorer
5218,1.560413791950178,1.5341381206947624,5.579589073804685,686.5149872448977,0.10032768903445356,0.39071704267649476,3,Universal Explorer
5219,0.7136036068604936,1.2292093121435324,5.913013971227431,429.41757891380587,0.06737640242724376,0.41962438174825767,1,Trend-Saavy Seekers
5220,0.0,1.3251318452515368,4.135564959585625,554.2871972318339,0.0756517249276966,0.36917310086022437,2,Focused Mood Crafters
5221,1.7610949360829107,1.2210477851797181,5.8299661500102395,843.7307525951556,0.06969594846797789,0.4693441472389862,3,Universal Explorer
5222,0.7014385730415065,1.19850503544975,6.718120778811522,581.8506860214636,0.07603686710966599,0.44242144765042524,1,Trend-Saavy Seekers
5224,0.3902096802003037,1.3560392339090797,6.063077956311359,608.4588846880907,0.05982352587387877,0.41971239083936834,1,Trend-Saavy Seekers
5226,0.03908175497953278,1.5427813820243372,5.131970639787891,448.2814726632938,0.04589841472970041,0.36192368705153954,2,Focused Mood Crafters
5227,0.3347676126777638,1.1337728597948624,6.060072347583001,577.3453076841322,0.06807401244050452,0.38969339711235124,1,Trend-Saavy Seekers
5228,1.9641294854936637,1.4392914633480924,5.978160827198164,701.1372085696282,0.08297586673934433,0.4613107073253967,3,Universal Explorer
5229,0.5251663815682007,1.339264127002334,4.6188943816941315,725.5412981269512,0.04378923255990222,0.35742066250112786,2,Focused Mood Crafters
5230,1.2531841072934458,1.5839177885170053,4.648510460165075,408.7319211102995,0.1028066567572763,0.3627932990306867,3,Universal Explorer
5231,0.12741851179235877,1.4189202082659746,5.040587216643159,536.3213296398892,0.04667853806602974,0.3760121689715144,2,Focused Mood Crafters
5232,0.8882108895810985,1.387296784037567,5.448394345536402,691.6497222222223,0.08743973536557358,0.3949209465069177,3,Universal Explorer
5233,0.20062232431271465,0.377916467970036,4.161597772220683,393.42176649305566,0.08023951856030771,0.4744574813888465,0,Consistent Loyalists
5234,1.4640947385412095,1.5499420311853656,4.173331661726193,738.7573696145123,0.08354143122135896,0.43834071695543225,3,Universal Explorer
5235,0.8812908992306927,0.9218339291539106,5.12973742089034,512.8322222222222,0.07980129499726162,0.260916842827449,0,Consistent Loyalists
5236,0.8403586716091171,1.1597588617903942,5.737262635501181,759.9916173570019,0.04751288357719559,0.36285014292440715,1,Trend-Saavy Seekers
5237,0.3617531338117569,1.2859333158383912,7.067668371386504,615.518322639534,0.06776815408580486,0.40898349872605355,1,Trend-Saavy Seekers
5238,1.7310519744829476,1.2865437284046597,5.3780283269781,661.0696190654907,0.10333781310107121,0.42136645972764675,3,Universal Explorer
5239,0.6032154068313578,1.4403374302491994,5.4487662034465485,599.3602216066481,0.06819440389927223,0.42809205044723964,1,Trend-Saavy Seekers
5240,1.4049915396500858,1.262406504800024,5.634168635721588,578.5155555555556,0.06989597048572294,0.38192299257706536,3,Universal Explorer
5241,1.8811736632228921,1.2999723561230399,5.615770833589763,612.5965133375341,0.07589167320908836,0.3882004605411811,3,Universal Explorer
5242,0.19590927087360493,1.5579827596414566,4.55954563450997,747.0523415977962,0.05450315639384375,0.4321716279889548,1,Trend-Saavy Seekers
5243,0.0,1.5,0.6500224216483541,2.0,0.07419908358711508,0.20829240939594498,2,Focused Mood Crafters
5244,0.15633024813058694,1.3541378145977534,4.179813191213576,559.5395710059172,0.06590494342839112,0.3988943999626846,2,Focused Mood Crafters
5246,1.5721464012342536,1.211287352611412,6.03206923950219,873.0868668578039,0.06329734719323098,0.4279596107264229,1,Trend-Saavy Seekers
5247,0.49715018363696706,1.5156546557441943,4.787782031835939,554.2482638888888,0.10233122338809648,0.32896656228974,3,Universal Explorer
5248,0.10802319526362832,1.298376406960088,3.511038197518629,219.53571428571428,0.06238901524855526,0.45520652966115255,0,Consistent Loyalists
5249,1.32069917630276,1.3456711978139104,3.2459386697401196,331.93847566574834,0.09322975745237377,0.3651922436036608,3,Universal Explorer
5250,0.9830439499383221,1.3549613327276786,4.886573721670683,440.7651605231867,0.08110323562007371,0.41601377538104745,3,Universal Explorer
5251,1.9907624723799937,1.2410875386343703,5.525700979001112,870.4616805170821,0.0656635830133776,0.47709325154550236,3,Universal Explorer
5252,1.0884595991813413,0.9182958340544896,4.134336113194451,993.1879286694102,0.06814677355102074,0.38678267821951157,1,Trend-Saavy Seekers
5253,0.0,1.0528280198989848,5.907230014593812,374.81957633308986,0.06903994311422652,0.46195042783830453,1,Trend-Saavy Seekers
5254,0.0,1.2412354723433199,3.8570165880026566,490.3297959183673,0.060995220391515344,0.44376520636854805,1,Trend-Saavy Seekers
5255,0.0,1.4981582597794811,5.243276668547397,631.672300170068,0.035832744400193385,0.34257677363907363,2,Focused Mood Crafters
5256,0.0,1.4056738310894197,5.461456164462441,539.3912037037037,0.04671246688091673,0.33690666287355575,2,Focused Mood Crafters
5257,2.1481988631371745,1.465612287629125,5.075573847523439,406.52840276230785,0.104875160089713,0.37536238652210174,3,Universal Explorer
5258,0.26676498780302604,1.4353713907745331,4.186704345910024,796.3553719008262,0.027711065294408987,0.31046610045127043,2,Focused Mood Crafters
5259,0.0,1.0718591422534138,6.506864447984707,451.82501560874096,0.07548689347845082,0.4160716827254444,1,Trend-Saavy Seekers
5260,0.0,1.4249748676560043,3.722712563595996,476.3489439853077,0.0494389500631248,0.3910851519636148,2,Focused Mood Crafters
5261,0.7881133310528374,1.180846716107336,5.4001713051596,547.3206127385112,0.07210465934276676,0.4545572518874328,1,Trend-Saavy Seekers
5262,0.7162583911075449,1.2158844753021798,4.083445844607413,931.7706804205516,0.05294329213648598,0.4034949720775119,1,Trend-Saavy Seekers
5263,0.06306780800385679,0.9502269163989727,6.402788052904973,447.11352537722905,0.06305413727505428,0.39798691175354856,1,Trend-Saavy Seekers
5264,0.10559103637519526,1.2783841351459648,5.964996008356708,729.0461033950617,0.049992614381017444,0.39617774291693547,1,Trend-Saavy Seekers
5265,1.0957952550009336,1.4949188482339508,3.2776134368191157,383.0578512396694,0.07858554959116619,0.3142746959348081,3,Universal Explorer
5267,1.1396533862607532,1.2893973123160598,4.978333581185262,693.9325208085613,0.05613198948244562,0.31427832985079623,2,Focused Mood Crafters
5268,0.0,1.3358112032926848,5.789861508508881,467.8228938634277,0.07137860348918275,0.3513541009348746,2,Focused Mood Crafters
5269,1.6632054561188243,1.3553300130914898,5.3121434049400555,506.719135802469,0.10361511186326354,0.42975708925328027,3,Universal Explorer
5271,0.9054672172187425,1.1534088291476552,6.650032577003767,668.4626517913434,0.07195818821587842,0.43037000053797386,1,Trend-Saavy Seekers
5272,1.2957378005380122,1.419556298571613,3.7004397181410926,757.1479289940829,0.08066352907549304,0.3359924864092043,3,Universal Explorer
5273,0.7659034106625503,1.3422539844380559,6.0513675281814265,503.20091921065944,0.07710401707079793,0.37788355895437636,3,Universal Explorer
5274,0.9081783472997051,0.9359934893975144,2.9883567880947584,222.75893886966554,0.09180497026149659,0.4934157658113454,0,Consistent Loyalists
5275,1.8322284155850475,1.48769222529677,5.689783165736954,643.2933884297521,0.08316188067952895,0.4179728916331858,3,Universal Explorer
5276,1.4463011431484718,1.177802016344545,6.396307314753089,520.2674999999999,0.07811912655246003,0.4123400743047746,3,Universal Explorer
5277,0.07498515348038796,1.4065263741342893,6.577704085941515,432.8338441650508,0.06915352013450647,0.25878919836566383,2,Focused Mood Crafters
5279,1.7009307560240419,1.467607656700657,5.546949789747938,374.15484429065737,0.0882937966540355,0.3005417578604031,3,Universal Explorer
5281,1.4472566948998151,1.1612868843114172,4.285350526314387,662.3380281690141,0.05150055822548878,0.3107872446259641,2,Focused Mood Crafters
5282,0.15374218032876188,0.9600469285598854,6.389761931743105,766.7813135802469,0.05823032685759196,0.3953993187507839,1,Trend-Saavy Seekers
5283,0.11467550533614673,1.1281474121852149,5.275762812828749,480.64710059171597,0.05462299840563685,0.3463576266952723,2,Focused Mood Crafters
5284,0.0,0.9053161285128772,6.65216353215529,433.0206611570248,0.06380884288247765,0.4430616996499053,1,Trend-Saavy Seekers
5285,0.9470622432515328,1.2389012566026305,5.354285871987247,696.8472633136096,0.043503968179760606,0.312036991021441,2,Focused Mood Crafters
5286,0.5266170655714281,1.2268581695934724,3.386630971409058,1030.8350340136053,0.060734631041522456,0.3802612331729764,1,Trend-Saavy Seekers
5287,1.7290720378221973,1.4296417623947573,5.343898136046722,722.065359477124,0.09079762702170824,0.3474550670995971,3,Universal Explorer
5289,1.295461844238322,1.295461844238322,3.321928094887362,997.76,0.09900904652198637,0.3925804329558604,3,Universal Explorer
5290,0.8409647066126829,1.5070140612118168,6.020638699716475,716.85546875,0.052881615019549195,0.3649758355552925,1,Trend-Saavy Seekers
5291,1.8408197343226669,1.327663589496487,5.526541813333285,596.8972133608556,0.07629879388781192,0.3555088058470367,3,Universal Explorer
5292,1.144443758188314,1.3167636082119527,5.783433836762465,307.3095836734694,0.06854372249046939,0.39090817799277616,3,Universal Explorer
5293,0.7646487413179971,1.1588881438350702,5.269766442561832,722.3759714345725,0.10014789888849976,0.3265100635216877,3,Universal Explorer
5294,0.9607353121109825,0.895827628268999,5.96788737053518,847.6232638888889,0.05579642215137252,0.4254685751625199,1,Trend-Saavy Seekers
5295,1.8151512369563352,1.4015454880073488,5.667076972272168,861.1071428571429,0.08696521629807248,0.44718926380856866,3,Universal Explorer
5296,0.31482771928885017,0.9162281540881893,5.703337625386769,818.6139455782313,0.06363913711170527,0.38887492512744426,1,Trend-Saavy Seekers
5297,0.07761951112637416,1.3715674207884956,4.941516520326611,485.8690249433107,0.08708266033938646,0.32559246128704655,2,Focused Mood Crafters
5298,0.12148047831884834,1.2612403781304817,5.896627001971201,371.6530291646745,0.07178470560155467,0.3699155893391412,1,Trend-Saavy Seekers
5299,0.07470433715479614,1.4887258113583548,4.462207487829377,554.9368595041323,0.03434470302474246,0.3417895616686782,2,Focused Mood Crafters
5300,0.0,1.521146433685219,5.425866880203238,517.5589709134683,0.046524546343778735,0.3850301981878375,2,Focused Mood Crafters
5301,1.730799680782245,1.5280911590895645,6.176139754353427,348.115933412604,0.104934496657264,0.4184518582421143,3,Universal Explorer
5302,0.947808618527519,1.3026609634235435,5.8573135898784034,497.4116597263533,0.08861423892522648,0.4354756045811664,3,Universal Explorer
5303,0.9569273683814727,1.1751970219749008,5.708746108085072,572.295686633135,0.0650409503635095,0.41974105805425194,1,Trend-Saavy Seekers
5304,0.0,1.1361192945855607,6.0032414834036825,520.7371335857221,0.08415472435568776,0.3475927908118151,1,Trend-Saavy Seekers
5305,0.9516013003461719,1.4048269576665082,5.18788919491935,688.1361340679523,0.08429058941622639,0.4243414469295773,3,Universal Explorer
5306,1.9298511491662569,1.5086407939027815,5.009635872652929,352.948060486522,0.06344525383712837,0.4101212773233067,3,Universal Explorer
5307,0.0,1.3472230399326601,3.7254805569978675,648.1635802469135,0.04535705541575098,0.47598719494698444,1,Trend-Saavy Seekers
5308,1.6576965786475049,1.4465431767977943,5.539305859772778,646.9178613594197,0.08232703223308371,0.44844846945018213,3,Universal Explorer
5309,0.0,1.564974015172408,4.657017884366513,534.7667820069205,0.04048492214474055,0.31718095024607557,2,Focused Mood Crafters
5310,0.0,1.410532050921916,4.975612428146796,442.0624852071006,0.05096002363554409,0.3527085711570625,2,Focused Mood Crafters
5311,0.28792302804926945,1.4247504057187013,6.18150393226453,558.6560737021892,0.05456687240934833,0.38472006044893914,1,Trend-Saavy Seekers
5312,0.0,1.3709505944546687,3.6402239289418516,506.11555555555555,0.046496590581752276,0.38276415342237,2,Focused Mood Crafters
5313,0.2405312781175739,1.265452458137509,6.7461843415819445,677.6843514052675,0.05586512765126188,0.4074304453116425,1,Trend-Saavy Seekers
5314,0.9217544759335055,1.4097590668037259,4.021640636343318,621.4438775510205,0.07502318317249254,0.3819293929265945,3,Universal Explorer
5316,0.205592508185083,1.5152872862354219,4.130057632213711,545.8628381893861,0.07685122859716821,0.27148937326974226,2,Focused Mood Crafters
5317,0.4713181413068884,0.9071860061100601,5.781741584537254,380.9611466389054,0.07017163026739172,0.37070591418754884,0,Consistent Loyalists
5318,0.15109697051711368,1.4922525966668085,5.7123751029799426,584.9616020793951,0.08693637475320647,0.2941713735397629,2,Focused Mood Crafters
5320,0.574828144380386,1.31415062214826,4.349191770915038,427.4887039239001,0.09454178729731506,0.35545512149435793,3,Universal Explorer
5321,1.2502984227643088,1.2572174630433173,2.8488202761237393,345.72744082840234,0.08861932821340536,0.40102415994734353,0,Consistent Loyalists
5322,0.0,1.4056390622295665,3.5,558.0625,0.09197716974765502,0.3111449366288941,2,Focused Mood Crafters
5323,0.39124356362925566,1.2957378005380122,4.700936478698071,681.6390532544378,0.09058139226434184,0.4166238087371087,1,Trend-Saavy Seekers
5324,1.749594323886777,1.4647581978961075,6.100972808272145,680.9943750000001,0.08083617235874183,0.45207959442763224,3,Universal Explorer
5325,0.0,0.8206481173749147,4.892473628725218,760.4554096876417,0.0484475234177446,0.433579942103106,1,Trend-Saavy Seekers
5326,0.8343470230852537,1.4616464640747138,5.368312106592535,514.9027297193387,0.04380109874640869,0.3324580542216321,2,Focused Mood Crafters
5328,1.7256621242274774,1.5209800920196745,6.121578105420173,438.7593731402499,0.094196478789925,0.3008729934919864,3,Universal Explorer
5330,0.0,1.5490229772521953,4.6577492578727275,590.4266117969822,0.037866918538896364,0.3487634550400912,2,Focused Mood Crafters
5331,0.0,0.9938972639364229,3.9317206879810778,646.5888429752066,0.1046966265441618,0.44770449409801727,0,Consistent Loyalists
5332,0.0,1.4934105927298442,5.11986971045205,663.3235938641344,0.04146578589507648,0.3145849188373819,2,Focused Mood Crafters
5333,0.46121604051390946,1.220936309318394,4.879268090607429,704.7043426531826,0.059762284047116275,0.3959861589018591,1,Trend-Saavy Seekers
5334,0.0,1.3536765109684041,4.649406125153196,569.6240655037379,0.045458550370903364,0.36654717968575123,2,Focused Mood Crafters
5335,0.10327508457163546,1.3498861108866533,6.020264176439762,611.6296566837108,0.07986330787343005,0.36332627979418197,1,Trend-Saavy Seekers
5336,0.41381685030363374,1.188721875540867,3.0220552088742,504.9097222222222,0.08807531327749805,0.33856820228595147,0,Consistent Loyalists
5337,0.13110652958234503,1.3554121566517394,3.8954910878357216,719.0128925619833,0.06185256461368509,0.36588552980362193,2,Focused Mood Crafters
5338,1.954685946946356,0.8030717273241024,3.8365916681089787,318.44444444444446,0.07810919649022159,0.4008349986205766,0,Consistent Loyalists
5339,0.0,1.1643812495940837,7.054644470676374,530.1054067460317,0.07082109057482439,0.4302840929485925,1,Trend-Saavy Seekers
5340,0.0,1.2230008375690211,4.146286370662104,493.8070934256056,0.07038345029501471,0.307632806443372,2,Focused Mood Crafters
5341,0.8812908992306927,1.4854752972273344,3.321928094887362,563.8100000000001,0.09395554246077896,0.37312342962012923,3,Universal Explorer
5343,0.5195503881052634,1.36093406926836,5.769650575436192,652.1283693472933,0.04638003295596861,0.36297808132454806,1,Trend-Saavy Seekers
5344,0.9980050843104681,1.097962819177499,6.031134626023983,732.257256113948,0.06858856610577427,0.4307018703402153,1,Trend-Saavy Seekers
5345,0.9040862061193518,1.1497434608710815,4.906978226596397,678.3966836734695,0.056304874311642925,0.4095194604518319,1,Trend-Saavy Seekers
5346,0.0,1.442432609874814,5.355049522788741,487.28684413580254,0.04875470223475328,0.2608598268564137,2,Focused Mood Crafters
5347,0.6598312289868069,1.2969291765074136,6.308009022001908,698.934556201914,0.051701643186547665,0.3685422260398222,1,Trend-Saavy Seekers
5348,1.680301539002941,1.3533939189194402,4.659184081478632,564.698649813272,0.07765488850286786,0.4264127166579334,3,Universal Explorer
5349,0.0,1.4334722510759939,5.381145066164251,536.458448117539,0.03847478760347707,0.35176602504192095,2,Focused Mood Crafters
5350,0.0,1.384251455535313,4.039211536948157,813.4318418314255,0.04107902572704853,0.4258994621109669,1,Trend-Saavy Seekers
5351,1.1996315389394776,1.4691887558434495,4.943867169125607,777.282864314969,0.05986801435852246,0.39094311620561006,1,Trend-Saavy Seekers
5352,0.6840384356390417,1.1628720819225884,4.184862968552385,608.9770431588613,0.07428142683756112,0.33690546561109835,0,Consistent Loyalists
5353,0.0,1.081056042907516,5.679461655218793,507.74397805212624,0.05694951175359495,0.4601048305796025,1,Trend-Saavy Seekers
5354,0.4223847842795291,1.386866281571154,5.383515318618629,443.718042366691,0.08882013889589796,0.40456065874395053,3,Universal Explorer
5355,0.0,1.4378405837219255,4.629959421131418,646.4967716942149,0.03939210818177911,0.30945433483044665,2,Focused Mood Crafters
5356,1.0461110208159998,1.4748367663962045,5.333386141302016,529.510726518839,0.061540072165811886,0.40618121887302977,3,Universal Explorer
5357,1.4727713380959533,1.5801454700463617,3.4546097612655666,593.3875,0.08859387363163136,0.4434800696367852,3,Universal Explorer
5358,0.630797079575061,1.1821715688720498,5.599759742576406,684.2676977989291,0.06659194014649332,0.42186645139921125,1,Trend-Saavy Seekers
5359,0.0,0.9463729359854419,3.8073549220576055,879.4285714285714,0.04681854247023782,0.3426974598193741,1,Trend-Saavy Seekers
5360,0.0,0.4854607607459134,3.9321380397593746,588.4487534626038,0.060871846354797886,0.38091469700911557,0,Consistent Loyalists
5361,1.4358988596726199,1.3351374375367717,5.319235677759417,580.9891493055555,0.06204064165764406,0.38944616477103583,3,Universal Explorer
5362,0.897694650471266,1.3460397912132516,5.649124689787516,844.7327617437506,0.07257579708446191,0.4609820021679116,1,Trend-Saavy Seekers
5363,0.10679203237584187,1.1208612993527989,5.762285499725429,582.249553659988,0.06901902974972571,0.47246331060143304,1,Trend-Saavy Seekers
5364,0.6098403047164004,1.0540157730728,3.7414460711655217,549.8475,0.06032616488014138,0.4520461180355861,0,Consistent Loyalists
5365,1.7107573774998779,1.4133111910796976,5.47452719034481,830.6745562130178,0.07584490497141735,0.4186937194577093,3,Universal Explorer
5366,1.1544023322399273,1.4241055030202836,3.449294268871994,251.26554894537585,0.12277556113305399,0.36703652798383674,3,Universal Explorer
5367,1.4355205042826666,1.3516441151533924,3.94770277922009,751.9506172839506,0.1026635713863215,0.3577179448769502,3,Universal Explorer
5369,1.1628175871855553,1.2700599575900715,3.563307235905091,777.609375,0.07902564012844722,0.31439049907021616,3,Universal Explorer
5370,0.15838440747285049,0.8316076780072164,5.068983659682881,379.88852071005925,0.07805699290399284,0.4563523251242198,0,Consistent Loyalists
5371,0.0,1.506913461660937,4.963686587089222,702.9465339854951,0.03631901145424223,0.3151657717932589,2,Focused Mood Crafters
5372,1.7738101253896559,1.133998696747469,5.859966024889703,362.5988634136782,0.09212004823823755,0.43451914924470075,3,Universal Explorer
5373,0.2829047929798921,1.3392246071829446,4.9077270425807855,769.0830421929589,0.0746071060880267,0.44129770937325213,1,Trend-Saavy Seekers
5374,0.6631968402398287,1.4318873153407885,3.5216055640184876,613.8263971462545,0.06994397473815388,0.36876689088347675,2,Focused Mood Crafters
5375,0.24376925951524542,0.205592508185083,4.828673024478501,417.7426508844953,0.07746797757173016,0.46495704299366625,0,Consistent Loyalists
5376,0.6181654497476653,0.9499707943920018,5.923495880324481,745.0970446664251,0.0656745635481315,0.42871330861588824,1,Trend-Saavy Seekers
5377,1.7918631027034873,1.428843554025946,5.554158980860777,727.2491349480969,0.10644385287557044,0.3991041125320274,3,Universal Explorer
